date,name,point,rank
20220104,매트릭스: 리저렉션,5.52,18
20220105,코다,9.23,0
20220105,스파이더맨: 노 웨이 홈,8.95,1
20220105,아멜리에,8.81,2
20220105,고양이를 부탁해,8.81,3
20220105,공각기동대,8.73,4
20220105,돈 룩 업,8.69,5
20220105,연애 빠진 로맨스,8.29,6
20220105,엔칸토: 마법의 세계,8.29,7
20220105,경관의 피,8.18,8
20220105,킹스맨: 퍼스트 에이전트,8.11,9
20220105,프렌치 디스패치,8.01,10
20220105,아웃레이지,7.84,11
20220105,유체이탈자,7.58,12
20220105,해피 뉴 이어,7.10,13
20220105,베놈 2: 렛 데어 비 카니지,6.11,14
20220105,매트릭스: 리저렉션,5.53,15
20220106,씽2게더,9.41,0
20220106,코다,9.23,1
20220106,러브레터,9.12,2
20220106,스파이더맨: 노 웨이 홈,8.95,3
20220106,아멜리에,8.81,4
20220106,고양이를 부탁해,8.81,5
20220106,드라이브 마이 카,8.75,6
20220106,공각기동대,8.73,7
20220106,돈 룩 업,8.69,8
20220106,엔칸토: 마법의 세계,8.29,9
20220106,연애 빠진 로맨스,8.29,10
20220106,킹스맨: 퍼스트 에이전트,8.11,11
20220106,프렌치 디스패치,8.01,12
20220106,경관의 피,7.92,13
20220106,아웃레이지,7.84,14
20220106,유체이탈자,7.58,15
20220106,해피 뉴 이어,7.10,16
20220106,베놈 2: 렛 데어 비 카니지,6.11,17
20220106,매트릭스: 리저렉션,5.52,18
20220107,씽2게더,9.37,0
20220107,코다,9.23,1
20220107,러브레터,9.12,2
20220107,스파이더맨: 노 웨이 홈,8.94,3
20220107,아멜리에,8.81,4
20220107,고양이를 부탁해,8.81,5
20220107,드라이브 마이 카,8.74,6
20220107,공각기동대,8.73,7
20220107,돈 룩 업,8.70,8
20220107,엔칸토: 마법의 세계,8.30,9
20220107,연애 빠진 로맨스,8.29,10
20220107,킹스맨: 퍼스트 에이전트,8.09,11
20220107,프렌치 디스패치,8.01,12
20220107,아웃레이지,7.84,13
20220107,경관의 피,7.79,14
20220107,유체이탈자,7.57,15
20220107,해피 뉴 이어,7.10,16
20220107,스파이럴,6.30,17
20220107,베놈 2: 렛 데어 비 카니지,6.11,18
20220107,매트릭스: 리저렉션,5.53,19
20220108,씽2게더,9.40,0
20220108,코다,9.23,1
20220108,러브레터,9.12,2
20220108,스파이더맨: 노 웨이 홈,8.93,3
20220108,아멜리에,8.81,4
20220108,고양이를 부탁해,8.81,5
20220108,공각기동대,8.73,6
20220108,돈 룩 업,8.72,7
20220108,드라이브 마이 카,8.70,8
20220108,엔칸토: 마법의 세계,8.30,9
20220108,연애 빠진 로맨스,8.28,10
20220108,킹스맨: 퍼스트 에이전트,8.11,11
20220108,프렌치 디스패치,8.01,12
20220108,아웃레이지,7.84,13
20220108,경관의 피,7.80,14
20220108,유체이탈자,7.57,15
20220108,해피 뉴 이어,7.08,16
20220108,스파이럴,6.30,17
20220108,베놈 2: 렛 데어 비 카니지,6.11,18
20220108,매트릭스: 리저렉션,5.52,19
20220109,씽2게더,9.42,0
20220109,코다,9.23,1
20220109,러브레터,9.12,2
20220109,스파이더맨: 노 웨이 홈,8.93,3
20220109,아멜리에,8.81,4
20220109,고양이를 부탁해,8.81,5
20220109,공각기동대,8.73,6
20220109,드라이브 마이 카,8.71,7
20220109,엔칸토: 마법의 세계,8.31,8
20220109,연애 빠진 로맨스,8.29,9
20220109,킹스맨: 퍼스트 에이전트,8.11,10
20220109,프렌치 디스패치,8.00,11
20220109,아웃레이지,7.84,12
20220109,경관의 피,7.80,13
20220109,유체이탈자,7.57,14
20220109,해피 뉴 이어,7.10,15
20220109,베놈 2: 렛 데어 비 카니지,6.11,16
20220109,매트릭스: 리저렉션,5.52,17
20220110,씽2게더,9.40,0
20220110,코다,9.23,1
20220110,러브레터,9.12,2
20220110,스파이더맨: 노 웨이 홈,8.92,3
20220110,아멜리에,8.81,4
20220110,고양이를 부탁해,8.81,5
20220110,공각기동대,8.73,6
20220110,드라이브 마이 카,8.72,7
20220110,엔칸토: 마법의 세계,8.31,8
20220110,연애 빠진 로맨스,8.29,9
20220110,킹스맨: 퍼스트 에이전트,8.11,10
20220110,프렌치 디스패치,8.00,11
20220110,아웃레이지,7.84,12
20220110,경관의 피,7.76,13
20220110,유체이탈자,7.57,14
20220110,해피 뉴 이어,7.09,15
20220110,베놈 2: 렛 데어 비 카니지,6.11,16
20220110,매트릭스: 리저렉션,5.52,17
20220111,씽2게더,9.39,0
20220111,코다,9.23,1
20220111,러브레터,9.12,2
20220111,스파이더맨: 노 웨이 홈,8.92,3
20220111,아멜리에,8.81,4
20220111,고양이를 부탁해,8.81,5
20220111,공각기동대,8.73,6
20220111,드라이브 마이 카,8.68,7
20220111,엔칸토: 마법의 세계,8.31,8
20220111,연애 빠진 로맨스,8.29,9
20220111,킹스맨: 퍼스트 에이전트,8.12,10
20220111,프렌치 디스패치,8.00,11
20220111,아웃레이지,7.84,12
20220111,경관의 피,7.70,13
20220111,유체이탈자,7.57,14
20220111,해피 뉴 이어,7.08,15
20220111,베놈 2: 렛 데어 비 카니지,6.11,16
20220111,매트릭스: 리저렉션,5.51,17
20220112,씽2게더,9.40,0
20220112,러브레터,9.12,1
20220112,스파이더맨: 노 웨이 홈,8.92,2
20220112,기쿠지로의 여름,8.92,3
20220112,아멜리에,8.81,4
20220112,고양이를 부탁해,8.81,5
20220112,드라이브 마이 카,8.65,6
20220112,엔칸토: 마법의 세계,8.30,7
20220112,연애 빠진 로맨스,8.29,8
20220112,킹스맨: 퍼스트 에이전트,8.11,9
20220112,프렌치 디스패치,8.00,10
20220112,아웃레이지,7.84,11
20220112,경관의 피,7.70,12
20220112,유체이탈자,7.56,13
20220112,해피 뉴 이어,7.07,14
20220112,매트릭스: 리저렉션,5.51,15
20220113,씽2게더,9.40,0
20220113,러브레터,9.12,1
20220113,스파이더맨: 노 웨이 홈,8.92,2
20220113,기쿠지로의 여름,8.92,3
20220113,아멜리에,8.81,4
20220113,고양이를 부탁해,8.81,5
20220113,드라이브 마이 카,8.65,6
20220113,특송,8.48,7
20220113,엔칸토: 마법의 세계,8.30,8
20220113,킹스맨: 퍼스트 에이전트,8.11,9
20220113,프렌치 디스패치,8.00,10
20220113,아웃레이지,7.84,11
20220113,경관의 피,7.69,12
20220113,유체이탈자,7.56,13
20220113,해피 뉴 이어,7.06,14
20220113,웨스트 사이드 스토리,7.00,15
20220113,매트릭스: 리저렉션,5.51,16
20220114,씽2게더,9.41,0
20220114,코다,9.24,1
20220114,러브레터,9.12,2
20220114,스파이더맨: 노 웨이 홈,8.92,3
20220114,기쿠지로의 여름,8.92,4
20220114,아멜리에,8.81,5
20220114,고양이를 부탁해,8.81,6
20220114,돈 룩 업,8.71,7
20220114,드라이브 마이 카,8.66,8
20220114,특송,8.48,9
20220114,엔칸토: 마법의 세계,8.29,10
20220114,하우스 오브 구찌,8.14,11
20220114,킹스맨: 퍼스트 에이전트,8.11,12
20220114,프렌치 디스패치,8.01,13
20220114,아웃레이지,7.84,14
20220114,경관의 피,7.68,15
20220114,유체이탈자,7.56,16
20220114,웨스트 사이드 스토리,7.11,17
20220114,해피 뉴 이어,7.06,18
20220114,매트릭스: 리저렉션,5.50,19
20220115,씽2게더,9.43,0
20220115,코다,9.24,1
20220115,러브레터,9.12,2
20220115,기쿠지로의 여름,8.92,3
20220115,스파이더맨: 노 웨이 홈,8.92,4
20220115,아멜리에,8.81,5
20220115,고양이를 부탁해,8.81,6
20220115,돈 룩 업,8.71,7
20220115,드라이브 마이 카,8.62,8
20220115,특송,8.41,9
20220115,엔칸토: 마법의 세계,8.29,10
20220115,하우스 오브 구찌,8.16,11
20220115,킹스맨: 퍼스트 에이전트,8.11,12
20220115,프렌치 디스패치,8.00,13
20220115,아웃레이지,7.84,14
20220115,경관의 피,7.68,15
20220115,유체이탈자,7.56,16
20220115,웨스트 사이드 스토리,7.06,17
20220115,해피 뉴 이어,7.05,18
20220115,매트릭스: 리저렉션,5.50,19
20220116,씽2게더,9.44,0
20220116,코다,9.24,1
20220116,러브레터,9.12,2
20220116,기쿠지로의 여름,8.92,3
20220116,스파이더맨: 노 웨이 홈,8.92,4
20220116,아멜리에,8.81,5
20220116,고양이를 부탁해,8.81,6
20220116,돈 룩 업,8.70,7
20220116,드라이브 마이 카,8.60,8
20220116,특송,8.43,9
20220116,엔칸토: 마법의 세계,8.30,10
20220116,킹스맨: 퍼스트 에이전트,8.11,11
20220116,하우스 오브 구찌,8.10,12
20220116,프렌치 디스패치,8.00,13
20220116,경관의 피,7.69,14
20220116,유체이탈자,7.56,15
20220116,해피 뉴 이어,7.06,16
20220116,웨스트 사이드 스토리,7.03,17
20220116,매트릭스: 리저렉션,5.50,18
20220117,씽2게더,9.44,0
20220117,코다,9.24,1
20220117,러브레터,9.12,2
20220117,스파이더맨: 노 웨이 홈,8.92,3
20220117,기쿠지로의 여름,8.92,4
20220117,아멜리에,8.81,5
20220117,고양이를 부탁해,8.81,6
20220117,돈 룩 업,8.69,7
20220117,드라이브 마이 카,8.59,8
20220117,특송,8.38,9
20220117,엔칸토: 마법의 세계,8.29,10
20220117,킹스맨: 퍼스트 에이전트,8.10,11
20220117,하우스 오브 구찌,8.06,12
20220117,프렌치 디스패치,8.00,13
20220117,경관의 피,7.69,14
20220117,유체이탈자,7.56,15
20220117,해피 뉴 이어,7.06,16
20220117,웨스트 사이드 스토리,6.89,17
20220117,매트릭스: 리저렉션,5.50,18
20220118,씽2게더,9.44,0
20220118,코다,9.23,1
20220118,러브레터,9.12,2
20220118,스파이더맨: 노 웨이 홈,8.92,3
20220118,기쿠지로의 여름,8.92,4
20220118,아멜리에,8.81,5
20220118,고양이를 부탁해,8.81,6
20220118,돈 룩 업,8.69,7
20220118,드라이브 마이 카,8.59,8
20220118,특송,8.35,9
20220118,엔칸토: 마법의 세계,8.29,10
20220118,킹스맨: 퍼스트 에이전트,8.10,11
20220118,하우스 오브 구찌,8.01,12
20220118,프렌치 디스패치,8.00,13
20220118,경관의 피,7.68,14
20220118,해피 뉴 이어,7.05,15
20220118,웨스트 사이드 스토리,6.83,16
20220118,매트릭스: 리저렉션,5.51,17
20220119,씽2게더,9.43,0
20220119,코다,9.23,1
20220119,러브레터,9.12,2
20220119,기쿠지로의 여름,8.92,3
20220119,스파이더맨: 노 웨이 홈,8.92,4
20220119,아멜리에,8.81,5
20220119,돈 룩 업,8.69,6
20220119,드라이브 마이 카,8.59,7
20220119,태일이,8.47,8
20220119,특송,8.33,9
20220119,킹스맨: 퍼스트 에이전트,8.09,10
20220119,프렌치 디스패치,7.99,11
20220119,하우스 오브 구찌,7.98,12
20220119,경관의 피,7.67,13
20220119,해피 뉴 이어,7.04,14
20220119,웨스트 사이드 스토리,6.76,15
20220119,매트릭스: 리저렉션,5.51,16
20220120,씽2게더,9.44,0
20220120,코다,9.23,1
20220120,러브레터,9.12,2
20220120,스파이더맨: 노 웨이 홈,8.91,3
20220120,아멜리에,8.81,4
20220120,돈 룩 업,8.69,5
20220120,드라이브 마이 카,8.59,6
20220120,태일이,8.47,7
20220120,특송,8.32,8
20220120,킹스맨: 퍼스트 에이전트,8.09,9
20220120,프렌치 디스패치,7.99,10
20220120,하우스 오브 구찌,7.97,11
20220120,경관의 피,7.66,12
20220120,해피 뉴 이어,7.04,13
20220120,웨스트 사이드 스토리,6.72,14
20220120,불한당: 나쁜 놈들의 세상,6.49,15
20220120,램,6.46,16
20220120,매트릭스: 리저렉션,5.50,17
20220121,씽2게더,9.44,0
20220121,코다,9.23,1
20220121,러브레터,9.12,2
20220121,더 헌트,8.98,3
20220121,스파이더맨: 노 웨이 홈,8.92,4
20220121,아멜리에,8.81,5
20220121,돈 룩 업,8.68,6
20220121,드라이브 마이 카,8.59,7
20220121,태일이,8.46,8
20220121,특송,8.32,9
20220121,킹스맨: 퍼스트 에이전트,8.09,10
20220121,프렌치 디스패치,7.98,11
20220121,하우스 오브 구찌,7.96,12
20220121,경관의 피,7.66,13
20220121,해피 뉴 이어,7.04,14
20220121,웨스트 사이드 스토리,6.66,15
20220121,불한당: 나쁜 놈들의 세상,6.49,16
20220121,램,6.46,17
20220121,매트릭스: 리저렉션,5.51,18
20220122,씽2게더,9.44,0
20220122,코다,9.23,1
20220122,러브레터,9.12,2
20220122,더 헌트,8.98,3
20220122,스파이더맨: 노 웨이 홈,8.91,4
20220122,아멜리에,8.81,5
20220122,돈 룩 업,8.68,6
20220122,드라이브 마이 카,8.59,7
20220122,태일이,8.46,8
20220122,특송,8.30,9
20220122,킹스맨: 퍼스트 에이전트,8.08,10
20220122,프렌치 디스패치,7.98,11
20220122,하우스 오브 구찌,7.95,12
20220122,경관의 피,7.65,13
20220122,해피 뉴 이어,7.04,14
20220122,웨스트 사이드 스토리,6.65,15
20220122,불한당: 나쁜 놈들의 세상,6.49,16
20220122,램,6.45,17
20220122,매트릭스: 리저렉션,5.51,18
20220123,씽2게더,9.45,0
20220123,코다,9.23,1
20220123,러브레터,9.12,2
20220123,더 헌트,8.98,3
20220123,스파이더맨: 노 웨이 홈,8.91,4
20220123,아멜리에,8.81,5
20220123,돈 룩 업,8.67,6
20220123,드라이브 마이 카,8.60,7
20220123,특송,8.32,8
20220123,킹스맨: 퍼스트 에이전트,8.09,9
20220123,프렌치 디스패치,7.99,10
20220123,하우스 오브 구찌,7.94,11
20220123,경관의 피,7.65,12
20220123,해피 뉴 이어,7.04,13
20220123,웨스트 사이드 스토리,6.63,14
20220123,불한당: 나쁜 놈들의 세상,6.49,15
20220123,램,6.47,16
20220123,매트릭스: 리저렉션,5.51,17
20220124,장민호 드라마 최종회,9.97,0
20220124,씽2게더,9.45,1
20220124,코다,9.23,2
20220124,러브레터,9.12,3
20220124,더 헌트,8.98,4
20220124,스파이더맨: 노 웨이 홈,8.90,5
20220124,고양이를 부탁해,8.81,6
20220124,아멜리에,8.81,7
20220124,돈 룩 업,8.67,8
20220124,드라이브 마이 카,8.61,9
20220124,태일이,8.46,10
20220124,특송,8.30,11
20220124,킹스맨: 퍼스트 에이전트,8.09,12
20220124,프렌치 디스패치,7.99,13
20220124,하우스 오브 구찌,7.93,14
20220124,경관의 피,7.65,15
20220124,해피 뉴 이어,7.03,16
20220124,웨스트 사이드 스토리,6.61,17
20220124,불한당: 나쁜 놈들의 세상,6.49,18
20220124,램,6.47,19
20220124,매트릭스: 리저렉션,5.51,20
20220125,장민호 드라마 최종회,9.91,0
20220125,씽2게더,9.44,1
20220125,코다,9.23,2
20220125,러브레터,9.12,3
20220125,더 헌트,8.98,4
20220125,스파이더맨: 노 웨이 홈,8.90,5
20220125,고양이를 부탁해,8.81,6
20220125,아멜리에,8.81,7
20220125,돈 룩 업,8.67,8
20220125,드라이브 마이 카,8.61,9
20220125,특송,8.28,10
20220125,킹스맨: 퍼스트 에이전트,8.09,11
20220125,프렌치 디스패치,7.98,12
20220125,하우스 오브 구찌,7.93,13
20220125,경관의 피,7.64,14
20220125,해피 뉴 이어,7.03,15
20220125,웨스트 사이드 스토리,6.62,16
20220125,불한당: 나쁜 놈들의 세상,6.49,17
20220125,램,6.46,18
20220125,매트릭스: 리저렉션,5.51,19
20220126,장민호 드라마 최종회,9.87,0
20220126,씽2게더,9.43,1
20220126,코다,9.23,2
20220126,러브레터,9.12,3
20220126,더 헌트,8.98,4
20220126,스파이더맨: 노 웨이 홈,8.90,5
20220126,고양이를 부탁해,8.81,6
20220126,아멜리에,8.81,7
20220126,귀향,8.68,8
20220126,킹메이커,8.68,9
20220126,돈 룩 업,8.67,10
20220126,드라이브 마이 카,8.61,11
20220126,나쁜 교육,8.46,12
20220126,그녀에게,8.46,13
20220126,특송,8.29,14
20220126,킹스맨: 퍼스트 에이전트,8.09,15
20220126,해적: 도깨비 깃발,8.04,16
20220126,프렌치 디스패치,7.98,17
20220126,하우스 오브 구찌,7.94,18
20220126,경관의 피,7.64,19
20220126,해피 뉴 이어,7.03,20
20220126,웨스트 사이드 스토리,6.63,21
20220126,불한당: 나쁜 놈들의 세상,6.49,22
20220126,램,6.46,23
20220127,장민호 드라마 최종회,9.87,0
20220127,씽2게더,9.43,1
20220127,코다,9.23,2
20220127,러브레터,9.12,3
20220127,더 헌트,8.98,4
20220127,스파이더맨: 노 웨이 홈,8.90,5
20220127,고양이를 부탁해,8.81,6
20220127,귀향,8.68,7
20220127,돈 룩 업,8.67,8
20220127,드라이브 마이 카,8.61,9
20220127,나쁜 교육,8.46,10
20220127,그녀에게,8.46,11
20220127,킹메이커,8.32,12
20220127,특송,8.29,13
20220127,킹스맨: 퍼스트 에이전트,8.09,14
20220127,프렌치 디스패치,7.98,15
20220127,하우스 오브 구찌,7.94,16
20220127,경관의 피,7.64,17
20220127,해적: 도깨비 깃발,7.63,18
20220127,웨스트 사이드 스토리,6.63,19
20220127,불한당: 나쁜 놈들의 세상,6.49,20
20220127,램,6.46,21
20220127,레지던트 이블: 라쿤시티,5.43,22
20220128,장민호 드라마 최종회,9.85,0
20220128,씽2게더,9.44,1
20220128,코다,9.23,2
20220128,러브레터,9.12,3
20220128,타오르는 여인의 초상,9.06,4
20220128,더 헌트,8.98,5
20220128,스파이더맨: 노 웨이 홈,8.89,6
20220128,고양이를 부탁해,8.81,7
20220128,아멜리에,8.81,8
20220128,귀향,8.68,9
20220128,돈 룩 업,8.68,10
20220128,드라이브 마이 카,8.62,11
20220128,캐롤,8.61,12
20220128,나쁜 교육,8.46,13
20220128,그녀에게,8.46,14
20220128,특송,8.29,15
20220128,킹스맨: 퍼스트 에이전트,8.09,16
20220128,킹메이커,8.07,17
20220128,프렌치 디스패치,7.98,18
20220128,하우스 오브 구찌,7.94,19
20220128,경관의 피,7.62,20
20220128,해적: 도깨비 깃발,7.32,21
20220128,웨스트 사이드 스토리,6.63,22
20220128,불한당: 나쁜 놈들의 세상,6.49,23
20220128,램,6.46,24
20220128,레지던트 이블: 라쿤시티,5.44,25
20220129,장민호 드라마 최종회,9.84,0
20220129,씽2게더,9.44,1
20220129,코다,9.23,2
20220129,러브레터,9.12,3
20220129,타오르는 여인의 초상,9.06,4
20220129,더 헌트,8.98,5
20220129,스파이더맨: 노 웨이 홈,8.89,6
20220129,고양이를 부탁해,8.81,7
20220129,아멜리에,8.81,8
20220129,귀향,8.68,9
20220129,캐롤,8.61,10
20220129,드라이브 마이 카,8.60,11
20220129,나쁜 교육,8.46,12
20220129,그녀에게,8.46,13
20220129,특송,8.29,14
20220129,킹스맨: 퍼스트 에이전트,8.09,15
20220129,프렌치 디스패치,7.98,16
20220129,하우스 오브 구찌,7.95,17
20220129,킹메이커,7.79,18
20220129,경관의 피,7.55,19
20220129,해적: 도깨비 깃발,7.10,20
20220129,웨스트 사이드 스토리,6.62,21
20220129,불한당: 나쁜 놈들의 세상,6.49,22
20220129,램,6.47,23
20220129,레지던트 이블: 라쿤시티,5.45,24
20220130,장민호 드라마 최종회,9.83,0
20220130,씽2게더,9.44,1
20220130,코다,9.23,2
20220130,러브레터,9.12,3
20220130,타오르는 여인의 초상,9.06,4
20220130,더 헌트,8.98,5
20220130,스파이더맨: 노 웨이 홈,8.89,6
20220130,고양이를 부탁해,8.81,7
20220130,아멜리에,8.81,8
20220130,귀향,8.68,9
20220130,캐롤,8.61,10
20220130,드라이브 마이 카,8.61,11
20220130,나쁜 교육,8.46,12
20220130,그녀에게,8.46,13
20220130,특송,8.29,14
20220130,킹스맨: 퍼스트 에이전트,8.09,15
20220130,프렌치 디스패치,7.98,16
20220130,하우스 오브 구찌,7.95,17
20220130,킹메이커,7.74,18
20220130,경관의 피,7.51,19
20220130,해적: 도깨비 깃발,6.83,20
20220130,웨스트 사이드 스토리,6.61,21
20220130,불한당: 나쁜 놈들의 세상,6.49,22
20220130,램,6.47,23
20220130,레지던트 이블: 라쿤시티,5.44,24
20220131,장민호 드라마 최종회,9.76,0
20220131,씽2게더,9.44,1
20220131,코다,9.22,2
20220131,러브레터,9.12,3
20220131,타오르는 여인의 초상,9.06,4
20220131,더 헌트,8.98,5
20220131,스파이더맨: 노 웨이 홈,8.88,6
20220131,아멜리에,8.81,7
20220131,"틱, 틱... 붐!",8.77,8
20220131,귀향,8.68,9
20220131,드라이브 마이 카,8.62,10
20220131,캐롤,8.61,11
20220131,나쁜 교육,8.46,12
20220131,그녀에게,8.46,13
20220131,특송,8.28,14
20220131,킹스맨: 퍼스트 에이전트,8.09,15
20220131,프렌치 디스패치,7.98,16
20220131,하우스 오브 구찌,7.95,17
20220131,킹메이커,7.65,18
20220131,경관의 피,7.47,19
20220131,해적: 도깨비 깃발,6.71,20
20220131,웨스트 사이드 스토리,6.61,21
20220131,불한당: 나쁜 놈들의 세상,6.49,22
20220131,램,6.47,23
20220131,레지던트 이블: 라쿤시티,5.40,24
20220201,장민호 드라마 최종회,9.76,0
20220201,씽2게더,9.44,1
20220201,러브레터,9.12,2
20220201,타오르는 여인의 초상,9.06,3
20220201,더 헌트,8.98,4
20220201,스파이더맨: 노 웨이 홈,8.88,5
20220201,아멜리에,8.81,6
20220201,"틱, 틱... 붐!",8.78,7
20220201,귀향,8.68,8
20220201,캐롤,8.61,9
20220201,드라이브 마이 카,8.61,10
20220201,나쁜 교육,8.46,11
20220201,그녀에게,8.46,12
20220201,특송,8.28,13
20220201,킹스맨: 퍼스트 에이전트,8.08,14
20220201,프렌치 디스패치,7.98,15
20220201,하우스 오브 구찌,7.95,16
20220201,킹메이커,7.51,17
20220201,경관의 피,7.44,18
20220201,웨스트 사이드 스토리,6.60,19
20220201,해적: 도깨비 깃발,6.58,20
20220201,불한당: 나쁜 놈들의 세상,6.49,21
20220201,램,6.48,22
20220201,레지던트 이블: 라쿤시티,5.39,23
20220202,장민호 드라마 최종회,9.77,0
20220202,씽2게더,9.44,1
20220202,러브레터,9.12,2
20220202,타오르는 여인의 초상,9.06,3
20220202,스파이더맨: 노 웨이 홈,8.88,4
20220202,아멜리에,8.81,5
20220202,"틱, 틱... 붐!",8.78,6
20220202,귀향,8.68,7
20220202,캐롤,8.61,8
20220202,드라이브 마이 카,8.59,9
20220202,나쁜 교육,8.46,10
20220202,그녀에게,8.46,11
20220202,특송,8.28,12
20220202,킹스맨: 퍼스트 에이전트,8.09,13
20220202,프렌치 디스패치,7.98,14
20220202,하우스 오브 구찌,7.95,15
20220202,킹메이커,7.47,16
20220202,경관의 피,7.42,17
20220202,웨스트 사이드 스토리,6.59,18
20220202,해적: 도깨비 깃발,6.49,19
20220202,불한당: 나쁜 놈들의 세상,6.49,20
20220202,램,6.48,21
20220202,레지던트 이블: 라쿤시티,5.35,22
20220203,장민호 드라마 최종회,9.77,0
20220203,씽2게더,9.44,1
20220203,러브레터,9.12,2
20220203,타오르는 여인의 초상,9.06,3
20220203,스파이더맨: 노 웨이 홈,8.87,4
20220203,"틱, 틱... 붐!",8.79,5
20220203,귀향,8.68,6
20220203,캐롤,8.61,7
20220203,드라이브 마이 카,8.58,8
20220203,나쁜 교육,8.46,9
20220203,그녀에게,8.46,10
20220203,특송,8.26,11
20220203,킹스맨: 퍼스트 에이전트,8.08,12
20220203,프렌치 디스패치,7.98,13
20220203,하우스 오브 구찌,7.94,14
20220203,킹메이커,7.46,15
20220203,경관의 피,7.41,16
20220203,웨스트 사이드 스토리,6.60,17
20220203,불한당: 나쁜 놈들의 세상,6.49,18
20220203,램,6.47,19
20220203,해적: 도깨비 깃발,6.39,20
20220204,장민호 드라마 최종회,9.77,0
20220204,씽2게더,9.43,1
20220204,러브레터,9.12,2
20220204,타오르는 여인의 초상,9.06,3
20220204,스파이더맨: 노 웨이 홈,8.87,4
20220204,"틱, 틱... 붐!",8.78,5
20220204,귀향,8.68,6
20220204,캐롤,8.61,7
20220204,드라이브 마이 카,8.57,8
20220204,나쁜 교육,8.46,9
20220204,그녀에게,8.46,10
20220204,특송,8.21,11
20220204,킹스맨: 퍼스트 에이전트,8.08,12
20220204,프렌치 디스패치,7.98,13
20220204,하우스 오브 구찌,7.94,14
20220204,킹메이커,7.45,15
20220204,경관의 피,7.40,16
20220204,해피 뉴 이어,7.04,17
20220204,웨스트 사이드 스토리,6.59,18
20220204,불한당: 나쁜 놈들의 세상,6.49,19
20220204,램,6.47,20
20220204,해적: 도깨비 깃발,6.34,21
20220205,장민호 드라마 최종회,9.75,0
20220205,씽2게더,9.43,1
20220205,러브레터,9.12,2
20220205,타오르는 여인의 초상,9.06,3
20220205,스파이더맨: 노 웨이 홈,8.87,4
20220205,"틱, 틱... 붐!",8.78,5
20220205,귀향,8.68,6
20220205,캐롤,8.61,7
20220205,드라이브 마이 카,8.57,8
20220205,나쁜 교육,8.46,9
20220205,그녀에게,8.46,10
20220205,어나더 라운드,8.21,11
20220205,킹스맨: 퍼스트 에이전트,8.08,12
20220205,특송,8.07,13
