date,name,point,rank
20200409,나이브스 아웃,9.11,8
20200409,봄날은 간다,9.10,9
20200409,극장판 쿠로코의 농구 라스트 게임,9.09,10
20200409,노팅 힐,9.08,11
20200409,피아니스트 세이모어의 뉴욕 소네트,9.08,12
20200409,샤인,9.08,13
20200409,로건,9.07,14
20200409,타오르는 여인의 초상,9.05,15
20200409,비긴 어게인,9.02,16
20200409,싱 스트리트,9.01,17
20200409,끝까지 간다,9.01,18
20200409,내부자들,8.99,19
20200409,동감,8.98,20
20200409,델마와 루이스,8.96,21
20200409,윤희에게,8.94,22
20200409,1917,8.91,23
20200409,비트,8.85,24
20200409,시티 오브 갓,8.83,25
20200409,슬럼독 밀리어네어,8.83,26
20200409,작은 아씨들,8.81,27
20200409,찬실이는 복도 많지,8.80,28
20200409,천로역정: 천국을 찾아서,8.78,29
20200409,너의 이름은.,8.77,30
20200409,우리집,8.76,31
20200409,벌새,8.76,32
20200409,본 투 비 블루,8.73,33
20200409,아메리칸 셰프,8.72,34
20200409,"부르고뉴, 와인에서 찾은 인생",8.70,35
20200409,이별의 아침에 약속의 꽃을 장식하자,8.70,36
20200409,부당거래,8.69,37
20200409,브리짓 존스의 일기,8.67,38
20200409,그을린 사랑,8.65,39
20200409,범죄와의 전쟁 : 나쁜놈들 전성시대,8.62,40
20200409,다크 워터스,8.62,41
20200409,라라랜드,8.60,42
20200409,울프 콜,8.55,43
20200409,내일을 위한 시간,8.54,44
20200409,미드나잇 인 파리,8.52,45
20200409,그녀,8.52,46
20200409,신비아파트 극장판 하늘도깨비 대 요르문간드,8.51,47
20200409,러브 라이브! 더 스쿨 아이돌 무비,8.51,48
20200409,기생충,8.49,49
20200410,트루먼 쇼,9.33,0
20200410,인셉션,9.23,1
20200410,동급생,9.20,2
20200410,조조 래빗,9.18,3
20200410,스타 이즈 본,9.17,4
20200410,어바웃 타임,9.16,5
20200410,바울,9.16,6
20200410,일 포스티노,9.15,7
20200410,흑집사 : 북 오브 더 아틀란틱,9.15,8
20200410,나이브스 아웃,9.11,9
20200410,봄날은 간다,9.10,10
20200410,극장판 쿠로코의 농구 라스트 게임,9.09,11
20200410,노팅 힐,9.08,12
20200410,피아니스트 세이모어의 뉴욕 소네트,9.08,13
20200410,샤인,9.08,14
20200410,로건,9.07,15
20200410,타오르는 여인의 초상,9.05,16
20200410,비긴 어게인,9.02,17
20200410,싱 스트리트,9.01,18
20200410,끝까지 간다,9.01,19
20200410,내부자들,8.99,20
20200410,동감,8.98,21
20200410,델마와 루이스,8.96,22
20200410,윤희에게,8.94,23
20200410,1917,8.91,24
20200410,비트,8.85,25
20200410,시티 오브 갓,8.83,26
20200410,슬럼독 밀리어네어,8.83,27
20200410,작은 아씨들,8.81,28
20200410,찬실이는 복도 많지,8.81,29
20200410,천로역정: 천국을 찾아서,8.78,30
20200410,너의 이름은.,8.77,31
20200410,우리집,8.76,32
20200410,벌새,8.76,33
20200410,본 투 비 블루,8.73,34
20200410,아메리칸 셰프,8.72,35
20200410,"부르고뉴, 와인에서 찾은 인생",8.70,36
20200410,이별의 아침에 약속의 꽃을 장식하자,8.70,37
20200410,부당거래,8.69,38
20200410,브리짓 존스의 일기,8.67,39
20200410,그을린 사랑,8.65,40
20200410,범죄와의 전쟁 : 나쁜놈들 전성시대,8.62,41
20200410,다크 워터스,8.62,42
20200410,라라랜드,8.60,43
20200410,울프 콜,8.54,44
20200410,내일을 위한 시간,8.54,45
20200410,족구왕,8.53,46
20200410,미드나잇 인 파리,8.52,47
20200410,그녀,8.52,48
20200410,신비아파트 극장판 하늘도깨비 대 요르문간드,8.51,49
20200411,트루먼 쇼,9.33,0
20200411,인셉션,9.23,1
20200411,동급생,9.20,2
20200411,조조 래빗,9.18,3
20200411,스타 이즈 본,9.17,4
20200411,어바웃 타임,9.16,5
20200411,바울,9.16,6
20200411,일 포스티노,9.15,7
20200411,흑집사 : 북 오브 더 아틀란틱,9.15,8
20200411,나이브스 아웃,9.11,9
20200411,봄날은 간다,9.10,10
20200411,극장판 쿠로코의 농구 라스트 게임,9.09,11
20200411,노팅 힐,9.08,12
20200411,피아니스트 세이모어의 뉴욕 소네트,9.08,13
20200411,샤인,9.08,14
20200411,로건,9.07,15
20200411,타오르는 여인의 초상,9.05,16
20200411,비긴 어게인,9.02,17
20200411,싱 스트리트,9.01,18
20200411,끝까지 간다,9.01,19
20200411,내부자들,8.99,20
20200411,동감,8.98,21
20200411,델마와 루이스,8.96,22
20200411,윤희에게,8.94,23
20200411,1917,8.92,24
20200411,비트,8.85,25
20200411,시티 오브 갓,8.83,26
20200411,슬럼독 밀리어네어,8.83,27
20200411,찬실이는 복도 많지,8.81,28
20200411,작은 아씨들,8.81,29
20200411,천로역정: 천국을 찾아서,8.78,30
20200411,너의 이름은.,8.77,31
20200411,우리집,8.76,32
20200411,벌새,8.76,33
20200411,본 투 비 블루,8.73,34
20200411,아메리칸 셰프,8.72,35
20200411,이별의 아침에 약속의 꽃을 장식하자,8.70,36
20200411,"부르고뉴, 와인에서 찾은 인생",8.70,37
20200411,부당거래,8.69,38
20200411,브리짓 존스의 일기,8.67,39
20200411,그을린 사랑,8.65,40
20200411,다크 워터스,8.64,41
20200411,범죄와의 전쟁 : 나쁜놈들 전성시대,8.62,42
20200411,라라랜드,8.60,43
20200411,울프 콜,8.54,44
20200411,내일을 위한 시간,8.54,45
20200411,족구왕,8.53,46
20200411,미드나잇 인 파리,8.52,47
20200411,그녀,8.52,48
20200411,신비아파트 극장판 하늘도깨비 대 요르문간드,8.51,49
20200412,트루먼 쇼,9.33,0
20200412,인셉션,9.23,1
20200412,동급생,9.20,2
20200412,조조 래빗,9.18,3
20200412,스타 이즈 본,9.17,4
20200412,어바웃 타임,9.16,5
20200412,바울,9.16,6
20200412,일 포스티노,9.15,7
20200412,흑집사 : 북 오브 더 아틀란틱,9.15,8
20200412,나이브스 아웃,9.11,9
20200412,봄날은 간다,9.10,10
20200412,극장판 쿠로코의 농구 라스트 게임,9.09,11
20200412,노팅 힐,9.08,12
20200412,피아니스트 세이모어의 뉴욕 소네트,9.08,13
20200412,샤인,9.08,14
20200412,로건,9.07,15
20200412,타오르는 여인의 초상,9.05,16
20200412,비긴 어게인,9.02,17
20200412,싱 스트리트,9.01,18
20200412,끝까지 간다,9.01,19
20200412,내부자들,8.99,20
20200412,동감,8.98,21
20200412,델마와 루이스,8.96,22
20200412,윤희에게,8.94,23
20200412,1917,8.91,24
20200412,비트,8.85,25
20200412,시티 오브 갓,8.83,26
20200412,슬럼독 밀리어네어,8.83,27
20200412,찬실이는 복도 많지,8.82,28
20200412,작은 아씨들,8.81,29
20200412,천로역정: 천국을 찾아서,8.78,30
20200412,너의 이름은.,8.77,31
20200412,우리집,8.76,32
20200412,벌새,8.76,33
20200412,본 투 비 블루,8.73,34
20200412,아메리칸 셰프,8.72,35
20200412,이별의 아침에 약속의 꽃을 장식하자,8.70,36
20200412,"부르고뉴, 와인에서 찾은 인생",8.70,37
20200412,부당거래,8.69,38
20200412,브리짓 존스의 일기,8.67,39
20200412,다크 워터스,8.66,40
20200412,그을린 사랑,8.65,41
20200412,범죄와의 전쟁 : 나쁜놈들 전성시대,8.62,42
20200412,라라랜드,8.60,43
20200412,내일을 위한 시간,8.54,44
20200412,족구왕,8.53,45
20200412,울프 콜,8.53,46
20200412,미드나잇 인 파리,8.52,47
20200412,그녀,8.52,48
20200412,신비아파트 극장판 하늘도깨비 대 요르문간드,8.51,49
20200413,어벤져스: 엔드게임,9.38,0
20200413,트루먼 쇼,9.33,1
20200413,인셉션,9.23,2
20200413,동급생,9.20,3
20200413,조조 래빗,9.18,4
20200413,스타 이즈 본,9.17,5
20200413,어바웃 타임,9.16,6
20200413,바울,9.16,7
20200413,일 포스티노,9.15,8
20200413,흑집사 : 북 오브 더 아틀란틱,9.15,9
20200413,나이브스 아웃,9.11,10
20200413,봄날은 간다,9.10,11
20200413,극장판 쿠로코의 농구 라스트 게임,9.09,12
20200413,피아니스트 세이모어의 뉴욕 소네트,9.08,13
20200413,노팅 힐,9.08,14
20200413,샤인,9.08,15
20200413,로건,9.07,16
20200413,타오르는 여인의 초상,9.05,17
20200413,비긴 어게인,9.02,18
20200413,싱 스트리트,9.01,19
20200413,끝까지 간다,9.01,20
20200413,내부자들,8.99,21
20200413,동감,8.98,22
20200413,"그날, 바다",8.96,23
20200413,델마와 루이스,8.96,24
20200413,어벤져스: 인피니티 워,8.96,25
20200413,윤희에게,8.94,26
20200413,1917,8.91,27
20200413,비트,8.85,28
20200413,시티 오브 갓,8.83,29
20200413,슬럼독 밀리어네어,8.83,30
20200413,찬실이는 복도 많지,8.82,31
20200413,작은 아씨들,8.81,32
20200413,브리짓 존스의 베이비,8.80,33
20200413,어벤져스,8.79,34
20200413,천로역정: 천국을 찾아서,8.78,35
20200413,너의 이름은.,8.77,36
20200413,우리집,8.76,37
20200413,벌새,8.76,38
20200413,본 투 비 블루,8.73,39
20200413,아메리칸 셰프,8.72,40
20200413,이별의 아침에 약속의 꽃을 장식하자,8.70,41
20200413,"부르고뉴, 와인에서 찾은 인생",8.70,42
20200413,부당거래,8.69,43
20200413,브리짓 존스의 일기,8.67,44
20200413,다크 워터스,8.66,45
20200413,그을린 사랑,8.65,46
20200413,범죄와의 전쟁 : 나쁜놈들 전성시대,8.62,47
20200413,라라랜드,8.60,48
20200413,내일을 위한 시간,8.54,49
20200414,어벤져스: 엔드게임,9.38,0
20200414,트루먼 쇼,9.33,1
20200414,인셉션,9.23,2
20200414,동급생,9.20,3
20200414,조조 래빗,9.18,4
20200414,스타 이즈 본,9.17,5
20200414,어바웃 타임,9.16,6
20200414,바울,9.16,7
20200414,일 포스티노,9.15,8
20200414,흑집사 : 북 오브 더 아틀란틱,9.15,9
20200414,나이브스 아웃,9.11,10
20200414,봄날은 간다,9.10,11
20200414,극장판 쿠로코의 농구 라스트 게임,9.09,12
20200414,피아니스트 세이모어의 뉴욕 소네트,9.08,13
20200414,노팅 힐,9.08,14
20200414,샤인,9.08,15
20200414,로건,9.07,16
20200414,타오르는 여인의 초상,9.04,17
20200414,비긴 어게인,9.02,18
20200414,싱 스트리트,9.01,19
20200414,끝까지 간다,9.01,20
20200414,내부자들,8.99,21
20200414,"그날, 바다",8.96,22
20200414,델마와 루이스,8.96,23
20200414,어벤져스: 인피니티 워,8.96,24
20200414,윤희에게,8.94,25
20200414,1917,8.90,26
20200414,시티 오브 갓,8.83,27
20200414,슬럼독 밀리어네어,8.83,28
20200414,찬실이는 복도 많지,8.81,29
20200414,작은 아씨들,8.81,30
20200414,어벤져스,8.79,31
20200414,천로역정: 천국을 찾아서,8.78,32
20200414,너의 이름은.,8.77,33
20200414,우리집,8.76,34
20200414,벌새,8.76,35
20200414,본 투 비 블루,8.73,36
20200414,아메리칸 셰프,8.72,37
20200414,이별의 아침에 약속의 꽃을 장식하자,8.70,38
20200414,부당거래,8.69,39
20200414,브리짓 존스의 일기,8.67,40
20200414,다크 워터스,8.66,41
20200414,그을린 사랑,8.65,42
20200414,범죄와의 전쟁 : 나쁜놈들 전성시대,8.62,43
20200414,라라랜드,8.60,44
20200414,내일을 위한 시간,8.54,45
20200414,울프 콜,8.53,46
20200414,족구왕,8.53,47
20200414,미드나잇 인 파리,8.52,48
20200414,신비아파트 극장판 하늘도깨비 대 요르문간드,8.51,49
20200415,어벤져스: 엔드게임,9.38,0
20200415,인셉션,9.23,1
20200415,동급생,9.20,2
20200415,조조 래빗,9.18,3
20200415,스타 이즈 본,9.17,4
20200415,어바웃 타임,9.16,5
20200415,바울,9.16,6
20200415,일 포스티노,9.15,7
20200415,흑집사 : 북 오브 더 아틀란틱,9.15,8
20200415,봄날은 간다,9.10,9
20200415,피아니스트 세이모어의 뉴욕 소네트,9.08,10
20200415,극장판 쿠로코의 농구 라스트 게임,9.08,11
20200415,샤인,9.08,12
20200415,로건,9.07,13
20200415,타오르는 여인의 초상,9.04,14
20200415,비긴 어게인,9.02,15
20200415,싱 스트리트,9.01,16
20200415,끝까지 간다,9.01,17
20200415,내부자들,8.99,18
20200415,"그날, 바다",8.96,19
20200415,델마와 루이스,8.96,20
20200415,어벤져스: 인피니티 워,8.96,21
20200415,윤희에게,8.94,22
20200415,1917,8.90,23
20200415,시티 오브 갓,8.83,24
20200415,작은 아씨들,8.81,25
20200415,어벤져스,8.79,26
20200415,천로역정: 천국을 찾아서,8.78,27
20200415,우리집,8.77,28
20200415,너의 이름은.,8.77,29
20200415,벌새,8.76,30
20200415,찬실이는 복도 많지,8.76,31
20200415,본 투 비 블루,8.73,32
20200415,아메리칸 셰프,8.72,33
20200415,이별의 아침에 약속의 꽃을 장식하자,8.70,34
20200415,부당거래,8.69,35
20200415,다크 워터스,8.67,36
20200415,브리짓 존스의 일기,8.67,37
20200415,그을린 사랑,8.65,38
20200415,범죄와의 전쟁 : 나쁜놈들 전성시대,8.62,39
20200415,라라랜드,8.60,40
20200415,울프 콜,8.54,41
20200415,족구왕,8.53,42
20200415,러브 라이브! 더 스쿨 아이돌 무비,8.51,43
20200415,기생충,8.49,44
20200415,아비정전,8.47,45
20200415,아무르,8.45,46
20200415,리틀 포레스트2: 겨울과 봄,8.45,47
20200415,그랜드 부다페스트 호텔,8.38,48
20200415,러브 라이브! 선샤인!! 더 스쿨 아이돌 무비 오버 더 레인보우,8.35,49
20200416,어벤져스: 엔드게임,9.38,0
20200416,인셉션,9.23,1
20200416,동급생,9.20,2
20200416,조조 래빗,9.18,3
20200416,스타 이즈 본,9.17,4
20200416,어바웃 타임,9.16,5
20200416,바울,9.16,6
20200416,일 포스티노,9.15,7
20200416,봄날은 간다,9.10,8
20200416,피아니스트 세이모어의 뉴욕 소네트,9.08,9
20200416,극장판 쿠로코의 농구 라스트 게임,9.08,10
20200416,샤인,9.08,11
20200416,로건,9.07,12
20200416,타오르는 여인의 초상,9.04,13
20200416,비긴 어게인,9.02,14
20200416,싱 스트리트,9.01,15
20200416,끝까지 간다,9.01,16
20200416,내부자들,8.99,17
20200416,"그날, 바다",8.97,18
20200416,델마와 루이스,8.96,19
20200416,어벤져스: 인피니티 워,8.96,20
20200416,윤희에게,8.94,21
20200416,1917,8.89,22
20200416,거인,8.84,23
20200416,시티 오브 갓,8.83,24
20200416,작은 아씨들,8.81,25
20200416,미드나잇 선,8.80,26
20200416,어벤져스,8.79,27
20200416,천로역정: 천국을 찾아서,8.78,28
20200416,너의 이름은.,8.77,29
20200416,벌새,8.76,30
20200416,본 투 비 블루,8.73,31
20200416,찬실이는 복도 많지,8.73,32
20200416,아메리칸 셰프,8.72,33
20200416,맨체스터 바이 더 씨,8.71,34
20200416,이별의 아침에 약속의 꽃을 장식하자,8.70,35
20200416,"부르고뉴, 와인에서 찾은 인생",8.70,36
20200416,부당거래,8.69,37
20200416,진짜로 일어날지도 몰라 기적,8.68,38
20200416,다크 워터스,8.68,39
20200416,브리짓 존스의 일기,8.67,40
20200416,그을린 사랑,8.65,41
20200416,범죄와의 전쟁 : 나쁜놈들 전성시대,8.62,42
20200416,레터스 투 줄리엣,8.61,43
20200416,라라랜드,8.60,44
20200416,족구왕,8.53,45
20200416,울프 콜,8.53,46
20200416,러브 라이브! 더 스쿨 아이돌 무비,8.51,47
20200416,기생충,8.49,48
20200416,아비정전,8.46,49
20200417,어벤져스: 엔드게임,9.38,0
20200417,인셉션,9.23,1
20200417,동급생,9.20,2
20200417,조조 래빗,9.17,3
20200417,스타 이즈 본,9.17,4
20200417,어바웃 타임,9.16,5
20200417,바울,9.16,6
20200417,봄날은 간다,9.10,7
20200417,피아니스트 세이모어의 뉴욕 소네트,9.08,8
20200417,극장판 쿠로코의 농구 라스트 게임,9.08,9
20200417,샤인,9.08,10
20200417,로건,9.07,11
20200417,타오르는 여인의 초상,9.04,12
20200417,비긴 어게인,9.02,13
20200417,싱 스트리트,9.01,14
20200417,끝까지 간다,9.01,15
20200417,내부자들,8.99,16
20200417,델마와 루이스,8.97,17
20200417,"그날, 바다",8.97,18
20200417,어벤져스: 인피니티 워,8.96,19
20200417,윤희에게,8.93,20
20200417,1917,8.90,21
20200417,바르다가 사랑한 얼굴들,8.88,22
20200417,거인,8.84,23
20200417,작은 아씨들,8.81,24
20200417,미드나잇 선,8.80,25
20200417,어벤져스,8.79,26
20200417,천로역정: 천국을 찾아서,8.78,27
20200417,너의 이름은.,8.77,28
20200417,벌새,8.76,29
20200417,본 투 비 블루,8.73,30
20200417,찬실이는 복도 많지,8.73,31
20200417,아메리칸 셰프,8.72,32
20200417,맨체스터 바이 더 씨,8.71,33
20200417,이별의 아침에 약속의 꽃을 장식하자,8.70,34
20200417,"부르고뉴, 와인에서 찾은 인생",8.70,35
20200417,부당거래,8.69,36
20200417,진짜로 일어날지도 몰라 기적,8.68,37
20200417,다크 워터스,8.68,38
20200417,브리짓 존스의 일기,8.67,39
20200417,범죄와의 전쟁 : 나쁜놈들 전성시대,8.62,40
20200417,레터스 투 줄리엣,8.61,41
20200417,라라랜드,8.60,42
20200417,족구왕,8.53,43
20200417,울프 콜,8.52,44
20200417,러브 라이브! 더 스쿨 아이돌 무비,8.51,45
20200417,기생충,8.49,46
20200417,아비정전,8.46,47
20200417,리틀 포레스트2: 겨울과 봄,8.45,48
20200417,그랜드 부다페스트 호텔,8.38,49
20200418,어벤져스: 엔드게임,9.38,0
20200418,인셉션,9.23,1
20200418,동급생,9.20,2
20200418,조조 래빗,9.17,3
20200418,스타 이즈 본,9.17,4
20200418,어바웃 타임,9.16,5
20200418,바울,9.16,6
20200418,봄날은 간다,9.10,7
20200418,피아니스트 세이모어의 뉴욕 소네트,9.08,8
20200418,극장판 쿠로코의 농구 라스트 게임,9.08,9
20200418,샤인,9.08,10
20200418,로건,9.07,11
20200418,타오르는 여인의 초상,9.04,12
20200418,비긴 어게인,9.02,13
20200418,싱 스트리트,9.01,14
20200418,끝까지 간다,9.01,15
20200418,내부자들,8.99,16
20200418,델마와 루이스,8.97,17
20200418,"그날, 바다",8.96,18
20200418,어벤져스: 인피니티 워,8.96,19
20200418,윤희에게,8.93,20
20200418,1917,8.90,21
20200418,바르다가 사랑한 얼굴들,8.88,22
20200418,거인,8.84,23
20200418,작은 아씨들,8.81,24
20200418,미드나잇 선,8.80,25
20200418,어벤져스,8.79,26
20200418,천로역정: 천국을 찾아서,8.79,27
20200418,너의 이름은.,8.77,28
20200418,벌새,8.76,29
20200418,찬실이는 복도 많지,8.74,30
20200418,본 투 비 블루,8.73,31
20200418,아메리칸 셰프,8.72,32
20200418,맨체스터 바이 더 씨,8.71,33
20200418,이별의 아침에 약속의 꽃을 장식하자,8.70,34
20200418,"부르고뉴, 와인에서 찾은 인생",8.70,35
20200418,다크 워터스,8.69,36
20200418,부당거래,8.69,37
20200418,진짜로 일어날지도 몰라 기적,8.68,38
20200418,브리짓 존스의 일기,8.67,39
20200418,범죄와의 전쟁 : 나쁜놈들 전성시대,8.62,40
20200418,레터스 투 줄리엣,8.61,41
20200418,라라랜드,8.60,42
20200418,족구왕,8.53,43
20200418,러브 라이브! 더 스쿨 아이돌 무비,8.51,44
20200418,울프 콜,8.50,45
20200418,기생충,8.49,46
20200418,아비정전,8.46,47
20200418,리틀 포레스트2: 겨울과 봄,8.45,48
20200418,그랜드 부다페스트 호텔,8.38,49
20200419,어벤져스: 엔드게임,9.38,0
20200419,인셉션,9.23,1
20200419,동급생,9.20,2
20200419,조조 래빗,9.17,3
20200419,스타 이즈 본,9.17,4
20200419,어바웃 타임,9.16,5
20200419,바울,9.16,6
20200419,봄날은 간다,9.10,7
20200419,피아니스트 세이모어의 뉴욕 소네트,9.08,8
20200419,극장판 쿠로코의 농구 라스트 게임,9.08,9
20200419,샤인,9.08,10
20200419,로건,9.07,11
20200419,타오르는 여인의 초상,9.04,12
20200419,비긴 어게인,9.02,13
20200419,싱 스트리트,9.01,14
20200419,끝까지 간다,9.01,15
20200419,내부자들,8.99,16
20200419,델마와 루이스,8.97,17
20200419,"그날, 바다",8.97,18
20200419,어벤져스: 인피니티 워,8.96,19
20200419,윤희에게,8.93,20
20200419,1917,8.90,21
20200419,바르다가 사랑한 얼굴들,8.88,22
20200419,거인,8.84,23
20200419,작은 아씨들,8.81,24
20200419,미드나잇 선,8.80,25
20200419,어벤져스,8.79,26
20200419,천로역정: 천국을 찾아서,8.78,27
20200419,너의 이름은.,8.77,28
20200419,벌새,8.76,29
20200419,찬실이는 복도 많지,8.74,30
20200419,본 투 비 블루,8.73,31
20200419,아메리칸 셰프,8.72,32
20200419,맨체스터 바이 더 씨,8.71,33
20200419,다크 워터스,8.70,34
20200419,"부르고뉴, 와인에서 찾은 인생",8.70,35
20200419,부당거래,8.69,36
20200419,진짜로 일어날지도 몰라 기적,8.68,37
20200419,브리짓 존스의 일기,8.67,38
20200419,범죄와의 전쟁 : 나쁜놈들 전성시대,8.62,39
20200419,레터스 투 줄리엣,8.61,40
20200419,라라랜드,8.60,41
20200419,족구왕,8.53,42
20200419,러브 라이브! 더 스쿨 아이돌 무비,8.51,43
20200419,울프 콜,8.51,44
20200419,기생충,8.49,45
20200419,아비정전,8.46,46
20200419,그랜드 부다페스트 호텔,8.38,47
20200419,러브 라이브! 선샤인!! 더 스쿨 아이돌 무비 오버 더 레인보우,8.35,48
20200419,어벤져스: 에이지 오브 울트론,8.31,49
20200420,포드 V 페라리,9.50,0
20200420,어벤져스: 엔드게임,9.38,1
20200420,피아니스트의 전설,9.25,2
20200420,인셉션,9.23,3
20200420,동급생,9.20,4
20200420,사랑과 영혼,9.19,5
20200420,영웅본색,9.18,6
20200420,조조 래빗,9.17,7
20200420,스타 이즈 본,9.17,8
20200420,어바웃 타임,9.16,9
20200420,바울,9.16,10
20200420,봄날은 간다,9.10,11
20200420,피아니스트 세이모어의 뉴욕 소네트,9.08,12
20200420,극장판 쿠로코의 농구 라스트 게임,9.08,13
20200420,샤인,9.08,14
20200420,로건,9.07,15
20200420,타오르는 여인의 초상,9.04,16
20200420,비긴 어게인,9.02,17
20200420,싱 스트리트,9.01,18
20200420,끝까지 간다,9.01,19
20200420,"그 시절, 우리가 좋아했던 소녀",9.00,20
20200420,내부자들,8.99,21
20200420,원스,8.99,22
20200420,델마와 루이스,8.97,23
20200420,"그날, 바다",8.97,24
20200420,어벤져스: 인피니티 워,8.96,25
20200420,윤희에게,8.93,26
20200420,1917,8.90,27
20200420,바르다가 사랑한 얼굴들,8.88,28
20200420,"나는 내일, 어제의 너와 만난다",8.87,29
20200420,거인,8.84,30
20200420,작은 아씨들,8.81,31
20200420,미드나잇 선,8.80,32
20200420,어벤져스,8.79,33
20200420,천로역정: 천국을 찾아서,8.78,34
20200420,너의 이름은.,8.77,35
20200420,벌새,8.76,36
20200420,찬실이는 복도 많지,8.74,37
20200420,본 투 비 블루,8.73,38
20200420,아메리칸 셰프,8.72,39
20200420,맨체스터 바이 더 씨,8.71,40
20200420,이별의 아침에 약속의 꽃을 장식하자,8.70,41
20200420,다크 워터스,8.70,42
20200420,"부르고뉴, 와인에서 찾은 인생",8.70,43
20200420,부당거래,8.69,44
20200420,진짜로 일어날지도 몰라 기적,8.68,45
20200420,브리짓 존스의 일기,8.67,46
20200420,범죄와의 전쟁 : 나쁜놈들 전성시대,8.62,47
20200420,레터스 투 줄리엣,8.61,48
20200420,라라랜드,8.60,49
20200421,포드 V 페라리,9.50,0
20200421,어벤져스: 엔드게임,9.38,1
20200421,피아니스트의 전설,9.25,2
20200421,인셉션,9.23,3
20200421,동급생,9.20,4
20200421,사랑과 영혼,9.19,5
20200421,영웅본색,9.18,6
20200421,조조 래빗,9.17,7
20200421,스타 이즈 본,9.17,8
20200421,어바웃 타임,9.16,9
20200421,바울,9.16,10
20200421,봄날은 간다,9.10,11
20200421,피아니스트 세이모어의 뉴욕 소네트,9.08,12
20200421,극장판 쿠로코의 농구 라스트 게임,9.08,13
20200421,샤인,9.08,14
20200421,로건,9.07,15
20200421,타오르는 여인의 초상,9.04,16
20200421,비긴 어게인,9.02,17
20200421,싱 스트리트,9.01,18
20200421,끝까지 간다,9.01,19
20200421,"그 시절, 우리가 좋아했던 소녀",9.00,20
20200421,내부자들,8.99,21
20200421,원스,8.99,22
20200421,델마와 루이스,8.97,23
20200421,"그날, 바다",8.97,24
20200421,어벤져스: 인피니티 워,8.96,25
20200421,윤희에게,8.93,26
20200421,1917,8.89,27
20200421,바르다가 사랑한 얼굴들,8.88,28
20200421,"나는 내일, 어제의 너와 만난다",8.87,29
20200421,거인,8.84,30
20200421,작은 아씨들,8.81,31
20200421,미드나잇 선,8.80,32
20200421,어벤져스,8.79,33
20200421,천로역정: 천국을 찾아서,8.78,34
20200421,너의 이름은.,8.77,35
20200421,벌새,8.76,36
20200421,찬실이는 복도 많지,8.75,37
20200421,본 투 비 블루,8.73,38
20200421,아메리칸 셰프,8.72,39
20200421,맨체스터 바이 더 씨,8.71,40
20200421,이별의 아침에 약속의 꽃을 장식하자,8.70,41
20200421,다크 워터스,8.70,42
20200421,부당거래,8.69,43
20200421,진짜로 일어날지도 몰라 기적,8.68,44
20200421,브리짓 존스의 일기,8.67,45
20200421,범죄와의 전쟁 : 나쁜놈들 전성시대,8.62,46
20200421,레터스 투 줄리엣,8.61,47
20200421,라라랜드,8.60,48
20200421,벨벳 골드마인,8.54,49
20200422,포드 V 페라리,9.50,0
20200422,어벤져스: 엔드게임,9.38,1
20200422,피아니스트의 전설,9.25,2
20200422,로마의 휴일,9.23,3
20200422,인셉션,9.23,4
20200422,사랑과 영혼,9.19,5
20200422,영웅본색,9.18,6
20200422,스타 이즈 본,9.17,7
20200422,조조 래빗,9.17,8
20200422,어바웃 타임,9.16,9
20200422,바울,9.16,10
20200422,피아니스트 세이모어의 뉴욕 소네트,9.08,11
20200422,극장판 쿠로코의 농구 라스트 게임,9.08,12
20200422,샤인,9.08,13
20200422,로건,9.07,14
20200422,타오르는 여인의 초상,9.04,15
20200422,비긴 어게인,9.02,16
20200422,싱 스트리트,9.01,17
20200422,끝까지 간다,9.01,18
20200422,"그 시절, 우리가 좋아했던 소녀",9.00,19
20200422,내부자들,8.99,20
20200422,원스,8.99,21
20200422,델마와 루이스,8.97,22
20200422,"그날, 바다",8.96,23
20200422,어벤져스: 인피니티 워,8.96,24
20200422,윤희에게,8.94,25
20200422,1917,8.89,26
20200422,바르다가 사랑한 얼굴들,8.88,27
20200422,"나는 내일, 어제의 너와 만난다",8.87,28
20200422,거인,8.84,29
20200422,작은 아씨들,8.81,30
20200422,미드나잇 선,8.80,31
20200422,어벤져스,8.80,32
20200422,천로역정: 천국을 찾아서,8.78,33
20200422,너의 이름은.,8.77,34
20200422,벌새,8.76,35
20200422,본 투 비 블루,8.73,36
20200422,찬실이는 복도 많지,8.72,37
20200422,아메리칸 셰프,8.72,38
20200422,맨체스터 바이 더 씨,8.71,39
20200422,이별의 아침에 약속의 꽃을 장식하자,8.71,40
20200422,다크 워터스,8.70,41
20200422,부당거래,8.69,42
20200422,진짜로 일어날지도 몰라 기적,8.68,43
20200422,범죄와의 전쟁 : 나쁜놈들 전성시대,8.62,44
20200422,레터스 투 줄리엣,8.61,45
20200422,라라랜드,8.60,46
20200422,족구왕,8.53,47
20200422,기생충,8.49,48
20200422,아비정전,8.46,49
20200423,포드 V 페라리,9.50,0
20200423,어벤져스: 엔드게임,9.38,1
20200423,천녀유혼,9.28,2
20200423,피아니스트의 전설,9.25,3
20200423,우리들,9.25,4
20200423,로마의 휴일,9.23,5
20200423,인셉션,9.23,6
20200423,사랑과 영혼,9.19,7
20200423,영웅본색,9.18,8
20200423,스타 이즈 본,9.17,9
20200423,조조 래빗,9.17,10
20200423,어바웃 타임,9.16,11
20200423,바울,9.16,12
20200423,피아니스트 세이모어의 뉴욕 소네트,9.08,13
